Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,Class
44.5,140.4,21.0,11.0,4.9,144.4,0,Bhuttan
52.5,134.9,3.2,12.5,5.7,136.6,0,Assam
45.6,142.9,10.3,9.6,6.4,146.8,1,Assam
46.2,135.7,14.5,6.1,5.9,143.7,1,Bhuttan
43.3,133.7,8.0,10.8,4.7,134.2,1,Assam
38.3,132.9,4.9,9.7,6.9,135.6,0,Assam
36.4,159.8,7.8,11.4,6.1,158.9,1,Assam
37.3,128.1,8.1,7.9,4.8,127.0,0,Assam
53.5,143.4,11.6,7.5,4.5,146.7,1,Assam
42.1,158.4,10.2,9.2,4.9,159.3,1,Assam
45.0,134.6,5.3,7.3,6.6,130.8,0,Assam
35.7,130.5,11.0,6.6,5.8,134.7,0,Bhuttan
53.0,150.7,12.1,5.3,4.4,154.6,1,Assam
42.4,135.7,24.0,8.5,6.1,138.7,0,Assam
49.2,157.0,19.7,7.9,5.5,164.3,1,Bhuttan
17.6,146.2,9.0,11.6,5.6,148.3,1,Assam
35.4,144.7,19.3,9.1,4.6,151.1,0,Bhuttan
36.7,140.1,11.5,14.6,6.7,139.6,0,Assam
65.0,134.1,11.2,5.8,4.8,138.8,1,Bhuttan
32.1,143.1,10.1,11.0,6.1,145.8,1,Assam
47.0,129.7,9.1,11.8,4.4,132.8,1,Assam
42.7,123.0,11.6,8.2,4.6,130.7,1,Bhuttan
25.9,160.5,16.9,8.6,5.5,165.0,1,Bhuttan
31.0,132.7,-0.4,11.9,5.9,135.8,1,Assam
41.7,143.9,11.7,6.9,4.5,148.9,0,Bhuttan
42.4,148.0,9.5,10.3,5.6,148.9,1,Assam
33.9,145.6,6.2,12.4,5.3,149.5,1,Assam
33.8,129.4,4.2,12.6,4.9,129.1,0,Assam
49.6,148.3,11.2,7.6,4.5,155.2,0,Bhuttan
35.4,148.4,5.2,10.6,7.3,154.3,0,Assam
36.2,154.0,11.3,8.2,6.9,158.9,0,Assam
38.6,136.6,16.9,8.5,4.9,137.3,1,Assam
58.8,157.3,12.6,10.4,4.2,162.8,0,Bhuttan
40.2,137.8,10.3,7.6,5.4,142.9,1,Bhuttan
36.4,131.6,11.1,6.1,3.7,139.0,0,Bhuttan
40.7,143.3,4.7,14.6,5.5,145.2,1,Assam
54.3,148.8,12.0,7.9,3.3,154.6,0,Bhuttan
33.2,160.0,18.3,7.4,5.5,164.8,1,Bhuttan
61.6,150.9,13.8,11.3,8.1,150.5,0,Assam
35.4,155.5,15.6,8.7,5.4,158.8,0,Assam
55.2,148.6,10.7,8.6,5.0,155.2,0,Bhuttan
46.1,129.7,9.2,11.8,3.9,133.9,0,Assam
42.7,137.0,24.1,9.0,5.9,139.0,0,Assam
54.1,150.3,15.3,6.4,4.9,157.8,1,Bhuttan
40.7,133.8,7.2,9.6,4.8,134.1,0,Assam
41.5,143.3,20.3,6.0,2.6,150.3,1,Bhuttan
40.8,156.7,1.8,9.5,6.2,155.4,1,Assam
48.7,137.4,9.8,8.3,6.1,145.2,1,Bhuttan
49.3,135.8,20.5,7.9,3.2,143.2,1,Bhuttan
57.4,150.6,15.7,8.8,5.3,155.9,0,Bhuttan
36.3,143.6,9.8,10.2,5.9,144.4,1,Assam
40.6,148.8,6.3,9.7,7.2,150.2,0,Assam
30.7,156.4,10.3,9.0,4.4,162.5,0,Bhuttan
30.3,138.5,10.4,6.9,4.0,143.5,0,Bhuttan
54.9,164.6,18.4,6.8,3.5,169.7,1,Bhuttan
41.4,157.1,16.1,9.5,5.8,157.4,1,Assam
50.5,146.9,-0.8,8.5,5.0,148.1,1,Assam
26.8,149.6,8.5,9.9,5.5,150.9,1,Assam
40.4,139.2,15.9,9.2,4.4,146.0,1,Bhuttan
66.9,150.8,13.9,9.1,6.6,154.7,1,Assam
34.8,147.9,10.2,9.3,6.8,149.1,0,Assam
57.3,175.3,20.5,8.2,3.1,182.3,0,Bhuttan
41.9,140.0,8.4,10.2,6.1,142.4,1,Assam
12.6,126.4,7.9,10.1,7.7,124.7,1,Assam
48.1,144.7,12.8,8.5,4.9,149.5,0,Bhuttan
47.4,146.8,15.0,11.9,6.2,147.1,1,Assam
71.8,148.4,13.1,9.1,6.1,148.1,1,Assam
36.8,159.9,28.8,6.9,4.4,166.6,0,Bhuttan
52.6,140.8,17.0,9.3,4.5,148.7,0,Bhuttan
30.9,147.0,19.3,8.2,3.9,151.9,0,Bhuttan
20.1,136.1,4.0,8.7,6.5,139.6,1,Assam
52.7,136.3,20.4,7.8,5.6,145.1,1,Bhuttan
56.6,142.4,25.7,7.8,7.3,147.9,0,Bhuttan
43.9,146.8,10.9,11.1,5.9,146.8,1,Assam
45.8,140.3,10.3,12.9,6.9,144.4,0,Assam
43.5,148.0,12.9,4.9,5.3,156.3,0,Bhuttan
28.0,129.8,12.7,11.4,6.7,131.5,0,Assam
26.3,145.4,13.1,7.1,6.5,152.2,0,Bhuttan
33.9,129.8,9.3,8.1,5.5,134.3,0,Assam
46.1,130.6,12.2,7.5,7.4,138.1,1,Bhuttan
27.2,133.8,8.9,10.0,4.8,139.5,1,Bhuttan
37.9,140.0,6.2,6.0,6.9,141.9,0,Assam
48.1,146.8,15.0,8.8,4.3,155.1,0,Bhuttan
62.0,147.5,12.5,8.4,5.4,152.8,0,Bhuttan
45.7,145.6,14.0,9.7,6.8,149.5,0,Assam
18.6,131.2,2.3,9.4,4.2,134.9,0,Assam
35.2,153.7,18.7,6.3,3.3,160.0,1,Bhuttan
32.4,131.3,5.5,9.9,6.3,136.1,0,Assam
52.6,138.2,10.9,11.0,6.8,138.8,0,Assam
43.7,132.1,14.2,9.1,4.7,138.0,1,Bhuttan
46.4,141.9,8.1,8.4,6.8,141.8,0,Assam
27.4,149.6,11.6,10.1,5.0,150.8,1,Assam
57.8,152.4,14.6,8.4,4.0,157.6,0,Bhuttan
40.3,146.3,3.9,7.3,5.7,144.2,1,Assam
48.8,144.1,8.7,8.5,6.9,145.9,1,Assam
44.1,140.2,14.4,10.8,5.2,138.0,1,Assam
26.6,126.7,6.3,8.5,5.2,127.2,1,Assam
27.0,135.6,6.2,13.1,5.1,133.2,0,Assam
46.8,142.8,0.7,8.3,6.3,141.2,1,Assam
28.6,137.0,13.4,9.4,6.6,141.2,0,Assam
53.5,137.2,11.7,8.4,4.1,144.0,0,Bhuttan
43.7,147.0,13.3,9.2,4.9,153.0,0,Bhuttan
46.9,150.6,2.8,10.0,5.7,153.3,1,Assam
61.7,136.6,21.4,7.9,4.6,144.7,1,Bhuttan
38.3,148.0,17.0,6.3,5.0,154.9,0,Bhuttan
42.7,146.6,8.0,6.2,6.4,144.6,1,Assam
42.7,153.9,17.5,6.8,5.6,158.8,1,Bhuttan
37.7,150.4,10.0,7.5,4.7,158.5,0,Bhuttan
37.6,145.3,6.9,8.2,7.4,143.9,1,Assam
55.4,147.9,26.4,8.4,4.5,154.6,1,Bhuttan
41.2,164.3,16.1,8.6,5.9,170.4,1,Bhuttan
53.8,138.9,14.9,6.5,4.8,143.8,0,Bhuttan
35.5,156.4,4.2,6.7,5.6,157.4,1,Assam
57.9,142.5,20.3,8.8,5.1,147.0,1,Bhuttan
43.6,136.9,12.1,11.3,3.4,139.5,1,Assam
42.1,133.5,7.5,6.1,6.0,134.0,0,Assam
29.4,139.1,12.2,8.8,5.8,142.8,1,Assam
37.2,170.1,12.5,6.5,5.1,178.2,0,Bhuttan
52.1,142.2,7.9,12.5,7.0,143.2,0,Assam
33.4,162.3,23.8,6.3,3.9,167.6,0,Bhuttan
49.4,155.5,22.2,8.7,2.9,159.0,1,Bhuttan
42.9,161.5,15.6,8.0,3.8,167.1,0,Bhuttan
39.2,141.7,11.1,11.7,5.6,142.2,1,Assam
52.6,144.4,15.6,7.9,5.3,148.6,1,Assam
55.2,169.0,20.4,8.1,3.9,177.6,0,Bhuttan
58.6,161.6,26.6,7.0,5.0,166.3,1,Bhuttan
13.7,125.9,10.7,8.9,5.8,129.4,0,Assam
42.5,147.2,6.2,7.8,5.3,151.7,0,Bhuttan
26.9,139.4,16.4,14.3,7.4,138.0,1,Assam
58.3,136.9,17.5,9.4,5.6,142.4,1,Bhuttan
49.5,162.5,22.9,7.2,4.6,166.7,1,Bhuttan
34.9,143.0,28.2,7.7,6.0,147.8,1,Bhuttan
68.0,147.2,25.2,6.8,3.8,150.6,0,Bhuttan
51.1,145.2,21.7,7.3,5.5,151.7,0,Bhuttan
36.7,135.1,20.5,10.5,6.0,138.5,1,Bhuttan
49.6,144.4,20.1,9.0,4.5,150.7,1,Bhuttan
65.7,156.1,17.0,6.0,5.5,154.8,1,Assam
60.0,158.0,4.9,10.9,7.5,157.8,0,Assam
59.9,153.6,17.3,8.3,3.0,157.4,1,Bhuttan
50.8,157.7,8.6,12.2,5.1,160.9,1,Assam
47.5,146.9,28.2,9.9,4.8,151.2,1,Bhuttan
55.7,158.6,10.0,6.9,3.2,164.2,0,Bhuttan
35.9,146.9,20.0,9.8,5.1,155.0,0,Bhuttan
57.8,154.6,12.2,7.1,5.9,162.3,0,Bhuttan
34.8,145.3,24.1,8.9,4.9,150.4,1,Bhuttan
38.8,141.4,11.1,9.5,6.6,142.3,1,Assam
27.5,146.6,21.8,10.5,5.0,153.4,1,Bhuttan
37.0,124.7,2.3,4.9,5.2,126.1,1,Assam
48.4,149.6,14.7,8.2,5.2,155.5,0,Bhuttan
45.6,146.2,10.2,9.9,5.6,147.8,1,Assam
32.3,135.8,12.4,10.4,5.3,138.0,0,Assam
50.8,139.6,13.3,10.2,3.7,144.9,0,Bhuttan
44.1,148.9,27.8,5.8,5.9,153.9,1,Bhuttan
38.3,143.3,11.2,14.2,6.8,144.3,1,Assam
49.6,147.0,11.8,10.8,5.2,151.0,1,Assam
29.7,140.2,25.8,9.2,4.7,149.0,1,Bhuttan
40.4,148.0,16.2,9.9,4.2,154.0,1,Bhuttan
40.5,129.5,12.6,9.4,4.2,135.5,0,Bhuttan
12.4,122.0,7.1,9.4,4.0,123.7,0,Assam
55.4,148.9,12.8,8.2,5.1,157.0,0,Bhuttan
41.7,132.9,5.6,10.7,5.7,136.5,0,Assam
40.7,144.6,9.4,8.6,7.4,147.4,1,Assam
56.4,146.2,18.5,11.1,4.3,151.2,0,Bhuttan
34.3,146.4,6.6,9.0,6.6,152.1,0,Bhuttan
55.8,137.8,3.2,10.6,6.9,139.2,0,Assam
42.3,154.3,8.6,9.9,6.6,155.9,1,Assam
42.6,139.5,4.6,5.7,5.5,140.5,1,Assam
53.4,141.8,24.2,6.0,4.8,148.0,1,Bhuttan
41.7,166.3,2.7,10.9,5.8,167.1,1,Assam
43.2,137.8,2.7,13.1,7.3,142.7,0,Assam
23.1,137.8,16.2,8.7,6.8,141.6,1,Assam
51.6,153.7,16.3,6.3,5.0,156.7,0,Bhuttan
39.5,135.8,19.6,6.8,5.7,141.1,0,Bhuttan
34.8,147.1,4.9,10.5,5.7,148.2,1,Assam
47.8,159.8,13.2,6.5,4.4,163.8,0,Bhuttan
38.8,137.5,6.0,11.7,7.0,138.2,0,Assam
46.9,157.9,11.9,9.1,6.7,159.7,1,Assam
45.1,138.0,23.9,7.7,5.0,144.8,1,Bhuttan
55.1,163.3,22.6,7.6,5.4,171.0,0,Bhuttan
42.6,149.1,-0.2,10.4,6.2,155.4,1,Assam
43.8,159.2,13.0,7.8,4.5,166.4,0,Bhuttan
57.4,147.9,15.0,9.2,4.5,150.3,0,Bhuttan
26.1,146.9,8.9,13.5,6.5,148.4,1,Assam
55.9,133.0,3.3,11.3,6.0,134.9,0,Assam
55.1,143.6,13.6,7.8,8.5,144.0,0,Assam
47.8,136.9,14.3,10.8,6.2,144.6,1,Bhuttan
43.1,158.1,14.3,6.6,4.8,163.8,0,Bhuttan
58.8,157.8,12.6,10.8,7.2,156.5,0,Assam
44.5,143.0,19.2,7.2,3.7,146.3,1,Bhuttan
63.7,151.4,20.6,6.5,4.7,156.3,1,Bhuttan
24.0,142.5,16.8,10.5,7.1,143.5,1,Assam
42.8,152.3,5.2,12.5,5.4,156.0,1,Assam
45.9,145.7,6.6,13.6,5.6,149.0,1,Assam
38.0,145.3,7.2,7.6,5.6,152.5,0,Bhuttan
24.8,146.5,11.0,6.3,5.9,151.1,0,Bhuttan
53.8,145.8,17.9,8.2,5.1,146.9,0,Assam
35.0,130.1,3.4,10.7,5.4,130.7,0,Assam
64.3,148.5,21.9,5.3,6.1,153.0,0,Bhuttan
32.2,141.1,18.0,7.4,4.2,147.8,1,Bhuttan
30.8,135.8,16.1,11.6,5.0,138.5,0,Assam
49.7,145.5,16.7,13.0,7.4,147.2,1,Assam
49.7,131.7,12.6,8.5,3.4,139.6,1,Bhuttan
72.5,147.3,15.9,8.0,6.1,152.8,1,Bhuttan
34.4,137.1,8.0,8.4,7.9,138.5,0,Assam
56.4,121.1,14.0,7.5,4.1,125.5,1,Bhuttan
45.3,149.9,8.2,6.3,4.1,156.4,0,Bhuttan
26.4,151.5,5.7,8.1,4.5,152.4,1,Assam
64.3,140.8,12.8,11.3,6.7,143.0,0,Assam
52.6,157.8,20.5,7.0,2.5,160.8,0,Bhuttan
54.1,160.2,25.0,6.3,5.3,167.7,0,Bhuttan
52.9,167.0,19.5,8.7,5.2,171.0,1,Bhuttan
49.4,145.0,20.7,11.7,4.0,151.5,1,Bhuttan
44.3,158.9,21.4,9.0,3.1,162.6,1,Bhuttan
50.0,133.7,15.0,8.7,4.0,139.3,1,Bhuttan
52.9,139.6,15.5,8.2,5.5,146.9,1,Bhuttan
65.0,150.0,17.5,7.4,5.8,157.1,1,Bhuttan
59.5,156.4,5.8,10.5,5.5,156.1,1,Assam
41.3,148.6,16.0,7.0,4.1,154.9,1,Bhuttan
47.4,152.5,10.1,9.1,5.2,154.9,1,Assam
33.9,135.4,18.4,7.4,4.7,139.0,1,Bhuttan
36.4,136.4,3.1,9.1,5.5,138.4,1,Assam
18.0,132.1,10.8,8.7,4.4,138.6,0,Bhuttan
60.8,146.1,30.1,8.3,4.1,154.6,0,Bhuttan
37.8,157.0,16.3,6.8,5.2,161.5,1,Bhuttan
33.5,142.1,18.5,8.7,5.0,143.6,0,Assam
72.9,152.9,16.7,8.0,5.3,160.3,1,Bhuttan
56.0,138.5,22.5,7.7,3.9,145.6,1,Bhuttan
44.0,150.7,7.1,8.1,4.6,156.5,0,Bhuttan
22.3,134.5,-2.7,10.1,5.1,135.7,0,Assam
51.3,158.1,20.7,7.8,3.6,161.6,1,Bhuttan
42.3,127.9,11.5,6.7,5.8,136.8,1,Bhuttan
41.2,121.6,14.3,8.2,5.9,127.5,0,Bhuttan
67.6,161.3,18.4,8.0,6.2,169.2,1,Bhuttan
62.9,147.3,18.4,5.8,4.2,152.7,0,Bhuttan
38.4,142.2,3.7,7.7,7.4,143.2,1,Assam
38.3,128.7,11.4,9.6,4.7,133.7,0,Bhuttan
53.2,158.9,23.1,10.5,5.0,164.7,1,Bhuttan
46.0,166.4,12.6,8.4,5.5,170.9,0,Bhuttan
61.8,151.7,20.6,7.5,4.7,154.6,1,Bhuttan
54.4,143.0,18.5,4.2,5.6,146.4,1,Bhuttan
41.9,134.6,10.2,7.0,4.3,138.7,1,Bhuttan
48.0,139.4,8.4,13.0,6.6,140.4,1,Assam
22.2,144.3,11.5,10.7,7.8,145.8,1,Assam
33.7,147.1,9.1,13.2,5.1,152.1,1,Assam
46.4,175.0,9.9,5.9,3.4,174.3,0,Assam
56.2,140.1,22.4,7.2,5.2,148.4,1,Bhuttan
41.9,144.6,6.9,9.4,7.1,148.3,1,Assam
60.3,150.7,26.0,7.2,5.3,158.8,0,Bhuttan
31.6,134.8,13.4,8.2,5.3,140.2,0,Bhuttan
46.6,148.4,15.2,7.5,3.6,152.2,1,Bhuttan
37.7,137.7,11.2,9.9,3.3,142.0,1,Bhuttan
77.4,147.7,25.2,4.7,5.6,156.0,1,Bhuttan
26.0,153.8,18.8,7.3,2.9,160.7,0,Bhuttan
34.6,154.7,22.4,9.5,6.4,164.1,1,Bhuttan
43.7,139.0,20.4,6.6,4.6,145.1,1,Bhuttan
32.1,143.1,9.3,11.8,6.2,146.5,1,Assam
59.8,151.2,11.9,7.6,7.0,156.7,1,Bhuttan
29.4,151.5,13.6,11.4,5.0,153.3,1,Assam
43.2,160.8,17.7,7.7,5.2,165.2,1,Bhuttan
20.6,131.7,-0.5,10.3,7.6,133.6,0,Assam
44.8,139.3,24.9,10.9,4.5,147.5,0,Bhuttan
29.2,136.0,17.6,10.0,4.3,143.2,1,Bhuttan
38.7,142.9,2.5,9.7,4.2,143.3,1,Assam
50.5,134.9,8.4,8.1,4.7,137.8,0,Assam
46.2,143.1,14.5,7.6,6.0,149.6,0,Bhuttan
59.7,154.1,3.9,8.9,4.9,160.2,1,Assam
48.7,159.9,8.9,10.8,5.8,159.3,1,Assam
56.2,147.0,18.7,9.5,7.5,151.1,1,Bhuttan
50.6,148.8,-1.7,10.1,6.0,152.5,1,Assam
59.2,165.8,2.9,10.9,6.1,167.5,1,Assam
46.0,151.8,11.4,8.7,5.1,159.0,0,Bhuttan
60.4,142.9,17.3,8.6,5.1,147.6,1,Bhuttan
41.8,165.5,11.5,7.3,5.3,167.8,0,Bhuttan
48.2,145.4,18.8,8.1,5.4,148.2,1,Bhuttan
63.1,154.0,18.5,7.3,3.6,159.4,1,Bhuttan
47.4,148.9,9.1,6.5,1.9,155.2,1,Bhuttan
32.3,137.1,23.7,5.1,3.7,140.8,1,Bhuttan
45.3,150.8,9.9,10.3,6.6,152.5,1,Assam
35.9,141.0,10.1,10.8,5.8,140.1,1,Assam
50.8,120.0,11.8,7.7,7.4,126.3,0,Bhuttan
46.0,131.7,5.6,8.0,5.8,136.7,1,Assam
56.4,144.6,3.4,12.6,7.0,146.0,0,Assam
54.1,142.3,4.7,12.3,6.6,145.2,1,Assam
66.0,158.3,12.9,10.8,5.9,164.1,0,Bhuttan
57.5,142.7,12.5,10.8,5.8,145.4,1,Assam
45.2,141.7,15.3,6.4,5.9,144.3,0,Assam
58.7,164.3,23.1,10.1,6.0,169.2,1,Bhuttan
64.2,151.5,17.2,9.1,4.6,159.3,0,Bhuttan
43.9,147.7,13.4,8.0,5.7,155.1,0,Bhuttan
38.9,149.3,15.9,9.4,6.9,153.7,0,Assam
30.4,146.0,12.2,9.7,6.6,148.7,1,Assam
74.9,154.7,25.7,10.7,4.7,161.0,1,Bhuttan
26.7,140.9,19.4,9.7,6.4,143.1,0,Assam
48.9,152.7,10.0,8.6,5.8,155.3,1,Assam
36.9,140.5,5.3,8.8,8.2,142.4,0,Assam
42.9,149.2,23.9,7.2,4.2,156.2,1,Bhuttan
38.0,124.5,11.0,10.9,5.0,131.0,0,Assam
35.0,130.5,6.4,8.5,5.2,130.9,1,Assam
29.8,131.0,3.4,8.3,7.2,131.2,1,Assam
49.0,136.7,9.9,12.5,6.0,139.5,0,Assam
26.6,133.1,5.7,9.5,7.4,137.0,0,Assam
35.8,164.6,19.6,7.1,5.5,171.6,0,Bhuttan
38.9,148.2,12.0,10.8,7.3,152.8,1,Assam
60.9,145.0,5.4,9.4,7.6,150.4,1,Assam
35.1,150.4,13.7,8.3,6.4,150.9,1,Assam
34.0,140.5,19.8,6.0,5.2,144.7,1,Bhuttan
52.1,141.9,14.0,10.0,4.4,148.7,0,Bhuttan
40.3,152.6,3.2,11.2,5.6,154.2,1,Assam
39.5,135.1,4.5,5.4,7.2,137.2,0,Assam
30.3,140.3,10.9,8.8,5.5,141.6,1,Assam
41.0,155.8,16.3,6.2,4.9,162.1,1,Bhuttan
55.1,140.2,21.4,7.3,4.0,146.9,1,Bhuttan
46.4,156.4,6.7,10.8,6.3,158.3,1,Assam
37.7,132.0,12.2,8.7,3.3,138.0,1,Bhuttan
35.7,133.0,13.4,7.6,5.6,138.0,1,Bhuttan
42.0,147.3,3.6,7.8,6.1,150.1,1,Assam
28.7,136.3,19.1,5.3,5.0,141.8,1,Bhuttan
42.1,149.1,13.5,6.5,5.2,151.5,0,Bhuttan
52.7,154.6,6.4,12.4,5.8,157.4,1,Assam
20.7,121.5,11.1,8.8,6.0,129.0,1,Bhuttan
59.9,144.4,15.3,7.4,4.8,151.3,1,Bhuttan
48.8,131.4,12.3,8.7,3.8,138.0,1,Bhuttan
44.6,142.9,14.4,7.9,5.7,145.5,1,Assam
29.0,131.8,5.4,8.6,6.5,137.3,0,Assam
51.2,155.7,12.9,7.8,6.4,156.3,1,Assam
36.2,135.3,3.9,9.2,5.6,136.4,0,Assam
41.9,150.9,18.7,5.4,4.8,155.4,1,Bhuttan
54.2,148.0,14.9,6.9,4.9,152.2,0,Bhuttan
40.5,152.2,13.0,10.1,4.2,154.7,1,Assam
53.0,136.1,16.5,6.3,4.5,142.5,1,Bhuttan
52.2,140.7,6.2,11.1,4.7,145.1,1,Assam
49.5,160.6,35.0,8.7,5.5,166.1,1,Bhuttan
51.7,143.1,14.7,8.8,4.7,147.5,0,Bhuttan
61.7,150.6,20.3,9.4,4.8,155.6,0,Bhuttan
61.8,155.1,26.0,8.2,4.1,159.7,0,Bhuttan
39.1,150.4,6.9,8.6,3.5,157.0,0,Assam
25.3,120.8,11.7,7.1,5.0,126.7,1,Bhuttan
39.4,144.7,12.7,11.8,6.5,146.3,1,Assam
48.9,147.8,20.2,6.7,4.7,156.3,0,Bhuttan
54.5,157.0,16.6,9.7,4.3,164.0,1,Bhuttan
51.9,143.2,11.3,8.7,5.6,147.5,0,Bhuttan
42.3,154.3,26.1,4.7,3.7,160.6,1,Bhuttan
30.9,135.6,10.5,11.0,5.9,136.4,0,Assam
25.2,144.9,12.9,12.0,5.4,145.4,1,Assam
35.0,130.0,5.5,9.1,7.2,129.9,1,Assam
35.9,135.0,4.9,8.4,5.8,141.2,1,Assam
28.5,150.6,7.7,12.4,5.1,152.2,1,Assam
37.5,130.2,5.1,6.5,6.5,131.9,1,Assam
42.0,148.6,16.7,9.4,4.0,149.7,0,Assam
42.4,145.3,13.0,8.1,6.0,150.6,0,Bhuttan
43.8,129.7,9.0,10.0,6.1,128.3,1,Assam
50.2,155.9,15.8,8.3,4.9,160.4,1,Bhuttan
48.9,163.8,9.4,11.6,6.6,166.7,1,Assam
55.4,129.9,11.7,6.3,4.8,135.6,1,Bhuttan
75.1,180.0,12.6,9.2,6.3,184.6,0,Bhuttan
59.7,145.9,25.9,6.1,5.6,151.8,1,Bhuttan
55.9,140.0,22.5,10.7,5.8,146.6,1,Bhuttan
49.0,132.5,12.2,10.0,5.7,141.1,0,Bhuttan
34.7,149.4,14.4,8.0,4.1,155.8,0,Bhuttan
50.0,136.8,19.5,8.9,3.2,142.5,1,Bhuttan
55.8,127.0,14.8,8.0,5.4,135.6,0,Bhuttan
55.9,144.7,20.3,6.5,4.7,150.4,0,Bhuttan
46.8,147.4,12.4,7.9,7.5,147.5,0,Assam
21.7,129.6,2.7,9.6,6.1,129.8,0,Assam
53.0,121.1,10.0,5.7,5.6,129.9,0,Bhuttan
40.7,142.1,17.2,7.7,3.9,150.5,1,Bhuttan
35.0,143.2,16.8,9.1,5.6,143.7,0,Assam
57.3,144.3,7.6,9.5,7.3,147.4,1,Assam
36.2,186.3,21.3,7.4,5.6,190.9,1,Bhuttan
53.1,151.1,10.3,16.5,4.8,152.1,1,Assam
49.2,138.3,17.6,10.9,5.5,143.9,0,Bhuttan
67.0,139.9,19.1,7.1,4.4,146.9,1,Bhuttan
49.8,125.2,3.9,8.3,6.0,126.3,1,Assam
32.8,138.4,18.7,6.5,6.2,142.7,0,Assam
43.0,126.4,11.7,8.2,6.2,130.2,1,Bhuttan
34.2,128.8,11.2,7.2,4.9,136.3,0,Bhuttan
59.2,187.5,18.5,7.6,4.3,193.3,0,Bhuttan
52.4,144.4,11.2,9.4,5.7,144.5,1,Assam
39.9,136.4,11.7,11.5,5.3,138.1,0,Assam
42.3,146.4,17.4,8.1,5.1,152.3,0,Bhuttan
45.4,143.6,22.4,8.3,5.0,149.1,1,Bhuttan
47.6,129.3,13.6,7.8,5.2,134.5,1,Bhuttan
46.5,145.2,24.9,7.4,4.5,151.2,1,Bhuttan
40.4,137.6,9.5,12.2,4.3,140.6,1,Assam
44.1,155.7,14.3,12.5,5.7,154.4,1,Assam
58.2,148.4,17.6,5.9,4.4,154.9,0,Bhuttan
38.9,144.5,14.1,5.7,3.7,150.8,1,Bhuttan
55.9,137.2,28.2,7.9,5.5,143.9,0,Bhuttan
44.9,149.5,9.1,7.9,7.2,150.9,0,Assam
53.0,152.6,12.2,7.9,6.9,155.4,0,Assam
33.2,140.1,21.4,9.1,7.1,144.1,0,Assam
28.5,143.8,8.1,10.2,5.4,144.3,1,Assam
40.1,129.8,4.2,13.7,5.4,130.3,0,Assam
44.0,149.8,8.3,6.8,6.1,151.2,1,Assam
41.9,148.5,9.6,11.3,6.9,153.9,0,Assam
31.7,146.0,8.6,10.1,5.0,148.2,1,Assam
59.1,126.2,11.1,9.8,3.9,132.5,0,Bhuttan
42.0,141.6,16.3,8.7,5.4,148.1,1,Bhuttan
42.5,157.1,13.4,9.8,6.1,156.3,1,Assam
36.4,131.1,12.7,7.1,6.3,137.2,1,Bhuttan
47.4,148.9,3.1,11.1,5.5,150.1,1,Assam
40.5,153.2,18.9,8.8,5.2,154.5,0,Assam
59.3,142.1,16.7,9.2,4.9,151.1,0,Bhuttan
45.8,161.5,11.7,8.3,4.0,162.1,1,Assam
54.4,138.8,15.1,11.1,5.9,142.2,0,Assam
32.4,141.5,14.5,9.8,6.0,148.2,0,Bhuttan
44.3,139.9,15.2,14.4,6.3,138.5,0,Assam
42.1,147.8,18.6,9.3,4.0,153.6,1,Bhuttan
49.4,128.1,5.9,5.9,4.6,131.0,0,Assam
34.3,132.5,11.8,8.7,5.7,137.4,1,Bhuttan
44.8,137.6,19.6,5.8,6.3,145.2,1,Bhuttan
57.4,158.3,18.0,7.5,3.8,164.4,1,Bhuttan
43.5,132.7,5.6,10.1,5.5,133.4,0,Assam
28.6,120.7,13.5,7.1,6.7,128.9,1,Bhuttan
36.0,146.7,10.3,8.3,5.2,150.8,1,Assam
62.3,128.9,7.9,10.7,6.9,132.3,1,Bhuttan
33.5,142.5,21.7,7.9,5.3,142.6,0,Assam
23.1,152.5,16.3,6.8,5.1,161.3,0,Bhuttan
34.0,149.4,10.5,10.4,5.2,152.2,1,Assam
38.8,131.2,1.9,9.4,6.5,132.4,0,Assam
37.4,147.5,14.5,8.7,5.1,151.0,1,Assam
28.8,126.1,5.4,11.4,7.4,123.6,1,Assam
51.4,131.7,10.6,8.0,4.0,139.7,1,Bhuttan
41.3,153.9,11.4,10.2,5.2,160.0,0,Bhuttan
70.9,158.8,11.0,8.4,6.4,163.5,0,Bhuttan
37.6,144.6,16.9,8.5,4.3,151.1,1,Bhuttan
45.4,137.5,11.2,6.9,6.1,140.3,0,Assam
36.6,126.0,2.6,10.6,6.3,128.9,0,Assam
56.3,150.9,15.3,10.9,7.2,153.4,0,Assam
63.7,136.9,11.3,7.6,4.9,142.0,1,Bhuttan
29.3,121.1,13.7,8.7,4.9,127.2,1,Bhuttan
67.3,143.3,22.5,9.8,3.7,149.3,0,Bhuttan
25.7,126.6,8.4,10.1,6.5,127.9,0,Assam
48.8,141.3,18.6,8.3,5.2,147.3,1,Bhuttan
35.5,135.1,5.3,9.2,5.8,137.3,0,Assam
41.5,146.9,2.9,10.7,7.1,150.1,0,Assam
57.0,147.0,17.2,9.5,5.5,152.0,0,Bhuttan
50.7,152.7,7.3,11.5,6.0,155.5,1,Assam
39.3,161.9,6.9,9.8,4.4,164.3,1,Assam
35.8,151.3,9.1,11.6,6.4,152.3,1,Assam
27.8,124.7,9.1,11.1,7.0,124.3,0,Assam
34.2,140.9,14.9,9.4,5.0,145.8,1,Assam
